epoch,loss,bleu
001,9.008,0.4
002,8.313,0.3
003,7.813,0.44
004,7.471,0.36
005,7.276,0.56
006,7.195,0.5
007,7.126,0.58
008,7.066,0.65
009,7.025,0.58
010,6.986,0.78
011,6.962,0.57
012,6.936,0.62
013,6.923,0.58
014,6.896,0.6
015,6.887,0.59
016,6.865,0.54
017,6.869,0.61
