epoch,loss,bleu
001,9.422,0.5
002,8.391,0.87
003,7.837,0.05
004,7.517,0.74
005,7.323,1.02
006,7.187,0.7
007,7.098,1.19
008,7.03,1.01
009,6.957,1.13
010,6.919,0.89
011,6.902,1.28
012,6.871,1.16
013,6.863,1.05
014,6.833,1.09
015,6.805,1.06
016,6.865,0.71
017,6.783,0.92
018,6.797,1.05
019,6.778,1.19
020,6.756,1.08
021,6.764,1.07
022,6.81,1
023,6.76,1.01
024,6.751,1.16
025,6.732,1.11
026,6.766,1.02
